loop_cnt,region,inherit,reward,outcome,h,g,f
44718,3,7,0.1,2,14,48,62
44722,2,2,0,0,8,54,62
44724,0,0,0.1,2,6,56,62
44725,3,4,0.1,2,13,49,62
44726,0,1,0.1,2,3,59,62
44729,3,3,0.1,2,12,50,62
44732,0,1,0.1,2,3,59,62
44736,3,5,0.1,2,13,49,62
44738,0,1,0.1,2,3,59,62
44739,3,7,0.1,2,14,48,62
44740,0,0,0.1,2,6,56,62
44741,3,4,0.1,2,12,50,62
44743,0,0,0.1,2,5,57,62
44746,3,3,0.1,2,13,49,62
44747,2,2,0.1,2,8,54,62
44750,1,5,0.1,2,27,35,62
44752,0,1,0.1,2,3,59,62
44754,3,6,0.1,2,14,47,61
44755,2,2,0.1,2,8,54,62
44757,1,6,0.1,2,28,34,62
44758,0,1,0.1,2,3,59,62
44760,3,5,0.1,2,14,48,62
44761,2,2,0.1,2,8,54,62
44762,1,4,0.1,2,28,34,62
44763,0,0,0.05,1,4,58,62
44765,3,3,0.1,2,12,50,62
44766,2,3,0.1,2,8,54,62
44767,1,6,0.1,2,28,34,62
44768,3,4,0.1,2,14,48,62
44770,2,1,0.1,2,8,54,62
44771,1,5,0.1,2,27,35,62
44772,3,3,0.1,2,12,49,61
44773,2,1,0.1,2,8,54,62
44775,0,0,0.1,2,6,56,62
44776,1,5,0,0,28,34,62
44777,3,4,0.1,2,12,50,62
44778,2,1,0.1,2,8,54,62
44780,0,4,0.1,2,11,51,62
44781,3,2,0.1,2,12,50,62
44784,2,2,0,0,8,54,62
44785,0,1,0.1,2,3,59,62
44786,3,2,0.1,2,12,50,62
44787,0,0,0.1,2,5,57,62
44790,3,4,0.1,2,13,48,61
44791,0,5,0.1,2,12,50,62
44794,3,4,0.1,2,12,50,62
44796,0,1,0.1,2,3,59,62
44797,3,4,0.1,2,13,49,62
44798,0,0,0.1,2,6,56,62
44800,3,4,0.1,2,13,49,62
44801,0,0,0.1,2,6,56,62
44803,3,2,0.1,2,13,49,62
44806,2,1,0.1,2,8,54,62
44807,0,2,0.1,2,3,59,62
44809,3,5,0.1,2,13,49,62
44810,2,2,0.1,2,8,54,62
44811,1,3,0.1,2,26,36,62
44812,0,3,0.1,2,15,47,62
44814,3,4,0.1,2,12,50,62
44815,2,3,0.1,2,8,54,62
44817,0,1,0.1,2,5,57,62
44820,1,4,0.1,2,28,34,62
44824,3,6,0.1,2,14,48,62
44825,2,2,0.1,2,8,54,62
44826,0,0,0.1,2,5,57,62
44828,1,3,0.1,2,28,34,62
44829,3,3,0.1,2,13,47,60
44830,0,4,0.1,2,8,54,62
44831,2,4,0.1,2,8,54,62
44832,1,5,0,0,28,32,60
44835,3,5,0.1,2,14,47,61
44836,0,1,0.1,2,5,57,62
44839,2,2,0.1,2,9,53,62
44840,3,4,0.1,2,12,50,62
44842,0,0,0.05,1,4,58,62
44843,2,1,0.1,2,8,54,62
44845,3,5,0.1,2,13,49,62
44846,3,4,0.1,2,12,50,62
44847,2,4,0.1,2,8,54,62
44848,3,5,0.1,2,14,48,62
44850,2,3,0.1,2,8,54,62
44851,0,1,0.1,2,4,58,62
44855,3,3,0.1,2,13,49,62
44856,2,2,0.1,2,8,54,62
44857,0,3,0.1,2,3,59,62
44858,3,5,0.1,2,13,49,62
44859,2,4,0.1,2,8,54,62
44862,0,2,0.1,2,3,59,62
44863,3,3,0.1,2,13,47,60
44865,2,2,0.1,2,8,54,62
44867,0,0,0.1,2,4,58,62
44868,3,4,0.1,2,14,48,62
44870,2,2,0.1,2,8,54,62
44871,0,2,0.1,2,7,55,62
44872,1,2,0.1,2,26,36,62
44873,3,5,0.1,2,14,48,62
44874,2,0,0.1,2,9,53,62
44875,0,0,0.1,2,4,58,62
44876,3,2,0.1,2,13,49,62
44879,1,5,0.1,2,28,34,62
44880,2,1,0.1,2,8,54,62
44882,0,1,0.1,2,5,57,62
44883,3,4,0.1,2,13,49,62
44884,1,5,0.1,2,28,34,62
44887,2,2,0.1,2,8,54,62
44891,0,1,0.1,2,3,59,62
44892,3,5,0.1,2,14,48,62
44893,1,4,0,0,28,34,62
44894,2,2,0.1,2,8,54,62
44895,0,0,0.1,2,4,58,62
44896,3,3,0.1,2,13,49,62
44899,2,1,0.1,2,8,54,62
44904,0,0,0.1,2,4,58,62
44905,3,7,0.1,2,14,48,62
44906,2,1,0.1,2,8,54,62
44907,0,0,0.1,2,5,57,62
44908,3,3,0.1,2,13,49,62
44909,2,1,0.1,2,8,54,62
44910,0,2,0.1,2,3,59,62
44912,3,6,0.1,2,14,47,61
44913,0,0,0.1,2,4,58,62
44918,2,2,0.1,2,8,54,62
44921,3,5,0.1,2,14,48,62
44922,0,3,0.1,2,3,59,62
44925,2,2,0.1,2,8,54,62
44926,3,4,0.1,2,12,50,62
44927,0,0,0.1,2,5,57,62
44930,3,5,0.1,2,13,49,62
44932,2,3,0.1,2,9,53,62
44933,0,6,0.1,2,14,48,62
44935,3,4,0.1,2,14,48,62
44938,2,3,0.1,2,8,54,62
44939,0,1,0.1,2,3,59,62
44941,3,6,0.1,2,14,48,62
44943,1,4,0.1,2,28,34,62
44945,2,3,0.1,2,8,54,62
44947,0,1,0.1,2,4,58,62
44950,3,4,0.1,2,14,48,62
44954,1,3,0,0,28,34,62
44955,2,3,0.1,2,8,54,62
44956,0,2,0.1,2,3,59,62
44957,3,5,0.1,2,13,49,62
44958,2,3,0.1,2,8,54,62
44959,0,2,0.1,2,3,59,62
44961,3,6,0.1,2,14,48,62
44967,2,1,0.1,2,8,54,62
44969,0,4,0.1,2,13,49,62
44975,3,2,0.1,2,13,49,62
44978,2,2,0.1,2,8,54,62
44979,0,0,0.1,2,3,59,62
44980,3,5,0.1,2,13,49,62
44981,2,2,0.1,2,8,54,62
44982,0,4,0.1,2,15,47,62
44983,3,4,0.1,2,12,50,62
44984,2,1,0.1,2,8,54,62
44985,0,0,0.1,2,4,58,62
44989,3,3,0.1,2,12,50,62
44992,2,2,0.1,2,8,54,62
44994,0,0,0.05,1,4,58,62
44995,3,3,0.1,2,13,49,62
44997,2,1,0.1,2,8,54,62
44998,3,3,0.1,2,12,50,62
44999,2,2,0.1,2,8,54,62
45000,3,4,0.1,2,13,49,62
45001,1,8,0.1,2,27,35,62
45006,2,1,0.1,2,8,54,62
45007,0,0,0.1,2,6,56,62
45008,3,5,0.1,2,13,49,62
45011,1,5,0.1,2,28,34,62
45013,2,2,0.1,2,8,54,62
45014,0,2,0.1,2,8,54,62
45017,3,3,0.1,2,13,49,62
45018,1,4,0.1,2,28,34,62
45020,0,2,0.1,2,6,56,62
45021,3,6,0.1,2,14,48,62
45024,2,3,0.1,2,8,54,62
45025,1,3,0.1,2,28,34,62
45026,0,1,0.1,2,3,59,62
45027,3,4,0.1,2,13,49,62
45028,2,3,0.1,2,8,54,62
45030,1,3,0,0,26,36,62
45031,0,0,0.1,2,5,57,62
45032,3,7,0.1,2,14,48,62
45033,2,1,0.1,2,8,54,62
45037,0,3,0.1,2,3,59,62
45039,3,5,0.1,2,13,49,62
45041,2,2,0.1,2,8,54,62
45044,0,0,0.1,2,4,58,62
45045,3,5,0,0,13,49,62
45053,2,1,0.1,2,8,54,62
45054,0,1,0.1,2,3,59,62
45055,2,2,0.1,2,8,54,62
45058,0,1,0.1,2,6,56,62
45060,2,2,0.1,2,8,54,62
45063,0,0,0.1,2,6,56,62
45064,2,3,0.1,2,8,54,62
45067,0,4,0.1,2,10,52,62
45068,2,2,0.1,2,8,54,62
45069,0,0,0.1,2,5,57,62
45070,3,4,0.1,2,13,49,62
45073,2,2,0.1,2,8,54,62
45074,0,2,0.1,2,3,59,62
45075,3,4,0.1,2,13,49,62
45076,1,5,0.1,2,28,34,62
45078,2,1,0.05,1,8,54,62
45079,0,0,0.1,2,5,57,62
45081,3,5,0.1,2,13,49,62
45082,1,0,0,0,28,33,61
45083,0,0,0.1,2,4,58,62
45084,3,3,0.1,2,13,48,61
45085,3,3,0.1,2,12,50,62
45089,0,0,0.1,2,5,57,62
45090,3,4,0.1,2,12,50,62
45093,0,0,0.1,2,5,57,62
45094,2,3,0.1,2,8,54,62
45097,3,5,0.1,2,13,48,61
45098,0,0,0.1,2,6,56,62
45104,2,1,0.1,2,8,54,62
45105,3,5,0.1,2,13,48,61
45107,0,0,0.1,2,4,58,62
45108,2,2,0,0,8,54,62
45109,3,3,0.1,2,13,49,62
45110,0,2,0.1,2,3,59,62
45111,3,2,0.1,2,12,50,62
45113,0,4,0.05,1,7,55,62
45114,3,6,0.1,2,14,48,62
45116,3,4,0.1,2,12,50,62
45117,1,7,0.1,2,27,35,62
45118,3,6,0.1,2,14,48,62
45120,0,4,0.1,2,8,54,62
45121,1,6,0.1,2,28,32,60
45122,3,5,0.1,2,13,49,62
45123,0,3,0.1,2,11,51,62
45124,2,3,0.1,2,8,54,62
45125,1,8,0.1,2,27,35,62
45126,3,6,0.1,2,14,48,62
45129,0,3,0.1,2,3,59,62
45131,2,2,0.1,2,8,54,62
45132,1,7,0.1,2,28,33,61
45135,3,5,0.1,2,14,48,62
45136,0,0,0.1,2,4,58,62
45138,2,1,0.1,2,8,54,62
45141,1,2,0.1,2,28,34,62
45142,3,2,0.1,2,13,49,62
45145,0,0,0.05,1,5,57,62
45149,2,4,0.1,2,8,54,62
45151,3,5,0.1,2,14,47,61
45152,1,8,0,0,27,35,62
45155,2,2,0.1,2,8,54,62
45158,3,2,0.1,2,12,50,62
45159,2,1,0.1,2,8,54,62
45160,3,7,0.1,2,14,48,62
45161,0,0,0.1,2,5,57,62
45163,2,1,0.05,1,8,54,62
45164,3,3,0.1,2,13,49,62
45165,0,2,0.1,2,3,59,62
45171,3,6,0.1,2,14,48,62
45172,0,0,0.1,2,4,58,62
45174,3,4,0.1,2,13,49,62
45175,0,1,0.1,2,3,59,62
45176,3,5,0.1,2,14,48,62
45178,2,4,0.1,2,8,54,62
45179,0,1,0.1,2,3,59,62
45180,3,6,0.1,2,14,47,61
45181,2,4,0.1,2,8,54,62
45182,0,1,0.1,2,4,58,62
45183,3,7,0.1,2,14,48,62
45184,2,2,0.1,2,8,54,62
45187,0,3,0.1,2,3,59,62
45190,3,4,0.1,2,13,49,62
45194,1,0,0,0,28,33,61
45195,0,1,0.1,2,3,59,62
45196,2,2,0.1,2,8,54,62
45197,3,4,0.05,1,13,49,62
45198,0,1,0.1,2,5,57,62
45200,2,2,0.1,2,8,54,62
45201,0,0,0.1,2,4,58,62
45202,2,3,0.1,2,8,54,62
45203,0,0,0.1,2,4,58,62
45204,2,2,0.1,2,8,54,62
45209,3,3,0.1,2,12,50,62
45214,0,0,0.1,2,4,58,62
45217,2,2,0.1,2,8,54,62
45219,3,6,0.1,2,12,50,62
45222,0,0,0.1,2,5,57,62
45225,2,1,0,0,8,54,62
45226,3,4,0.1,2,13,49,62
45227,0,0,0.1,2,3,59,62
45228,3,1,0.1,2,12,50,62
45230,0,3,0.1,2,6,56,62
45231,3,6,0.1,2,14,48,62
45232,0,1,0,0,3,59,62
45234,3,5,0.1,2,13,49,62
45235,1,5,0.1,2,28,33,61
45236,3,4,0.1,2,12,50,62
45239,1,4,0.1,2,27,35,62
45242,3,4,0.1,2,12,50,62
45243,1,5,0,0,28,34,62
45244,2,1,0.1,2,8,54,62
45245,3,5,0.1,2,13,49,62
45248,2,1,0.1,2,8,54,62
45249,3,6,0.1,2,14,46,60
45254,0,2,0.1,2,3,59,62
45255,2,2,0,0,8,54,62
45256,3,5,0.1,2,13,49,62
45257,0,0,0.1,2,4,58,62
45258,3,3,0.1,2,13,49,62
45260,0,0,0.1,2,4,58,62
45262,3,4,0.1,2,14,48,62
45263,0,2,0.1,2,7,55,62
45264,3,5,0.1,2,13,48,61
45266,0,0,0.1,2,4,58,62
45268,3,3,0.1,2,12,50,62
45270,0,0,0.1,2,4,58,62
45271,3,3,0.1,2,13,49,62
45273,0,1,0.1,2,3,59,62
45279,2,2,0.1,2,8,54,62
45281,3,3,0.1,2,12,50,62
45282,1,7,0.1,2,28,34,62
45286,0,1,0.1,2,6,56,62
45287,2,2,0.1,2,9,53,62
45291,3,4,0.1,2,13,49,62
45292,0,3,0.1,2,15,46,61
45294,1,5,0.1,2,28,34,62
45295,2,2,0.1,2,8,54,62
45301,3,3,0.1,2,12,50,62
45302,0,1,0.1,2,5,57,62
45303,1,7,0.1,2,28,34,62
45306,2,2,0.1,2,8,54,62
45307,3,6,0.1,2,13,49,62
45308,0,1,0.1,2,5,57,62
45310,1,3,0,0,28,33,61
45311,2,2,0.1,2,8,54,62
45312,3,4,0.1,2,13,49,62
45313,0,0,0.1,2,4,58,62
45317,2,2,0.1,2,8,54,62
45318,3,4,0.1,2,14,48,62
45319,0,0,0.05,1,7,55,62
45323,2,2,0.1,2,8,54,62
45324,3,4,0.1,2,13,49,62
45325,2,1,0.1,2,8,54,62
45326,3,4,0.1,2,13,49,62
45327,2,2,0.1,2,8,54,62
45329,3,4,0.1,2,13,49,62
45331,0,0,0.1,2,3,59,62
45332,3,3,0.1,2,13,49,62
45333,2,1,0.1,2,8,54,62
45334,0,2,0.1,2,3,59,62
45336,3,5,0.1,2,13,48,61
45339,2,1,0.1,2,8,54,62
45341,0,1,0,0,3,59,62
45342,3,4,0.1,2,12,50,62
45343,2,4,0.1,2,8,54,62
45344,3,3,0.1,2,13,49,62
45347,2,2,0.1,2,8,54,62
45348,1,3,0.1,2,26,36,62
45349,3,3,0.1,2,12,49,61
45350,2,1,0.1,2,8,54,62
45351,1,5,0.1,2,28,34,62
45352,3,3,0.1,2,12,50,62
45353,2,2,0.1,2,8,54,62
45354,1,3,0.1,2,26,36,62
45360,3,6,0.1,2,14,48,62
45361,2,1,0.1,2,8,54,62
45362,0,1,0.1,2,5,57,62
45366,1,2,0.1,2,28,34,62
45367,3,4,0.1,2,13,49,62
45368,0,1,0.1,2,3,59,62
45369,2,3,0.1,2,8,54,62
45370,1,4,0,0,28,33,61
45371,3,3,0.1,2,13,49,62
45372,0,2,0.1,2,3,59,62
45374,2,2,0.1,2,8,54,62
45375,3,5,0.1,2,14,48,62
45376,0,0,0.1,2,4,58,62
45378,2,2,0.1,2,9,53,62
45379,3,6,0.1,2,13,48,61
45382,0,0,0,0,3,59,62
45385,2,2,0.1,2,8,54,62
45387,3,4,0.1,2,13,49,62
45388,2,1,0.1,2,8,54,62
45389,3,5,0.1,2,13,48,61
45391,2,1,0.1,2,9,53,62
45392,3,2,0.1,2,13,49,62
45400,2,2,0.1,2,8,54,62
45401,3,4,0.1,2,14,46,60
45402,3,1,0.1,2,13,49,62
45403,2,2,0.1,2,8,54,62
45405,0,3,0.1,2,7,55,62
45406,3,6,0.1,2,13,49,62
45407,2,1,0.1,2,8,54,62
45409,0,0,0.1,2,7,55,62
45413,1,3,0.1,2,26,36,62
45415,3,6,0.1,2,13,49,62
45416,2,2,0.1,2,8,54,62
45418,0,2,0.1,2,7,55,62
45419,3,4,0.1,2,14,48,62
45420,1,10,0.1,2,27,35,62
45421,2,3,0.1,2,8,54,62
45424,0,5,0.1,2,15,47,62
45425,3,5,0.1,2,13,49,62
45426,1,5,0,0,28,34,62
45428,2,2,0.1,2,8,54,62
45430,0,3,0.1,2,3,59,62
45431,3,4,0.1,2,13,48,61
45435,2,2,0.1,2,8,54,62
45437,0,3,0.1,2,3,59,62
45440,3,3,0.1,2,12,50,62
45442,2,2,0.1,2,8,54,62
45444,0,0,0.1,2,4,58,62
45445,3,4,0.1,2,13,49,62
45446,2,1,0.1,2,8,54,62
45447,0,0,0.1,2,6,56,62
45448,3,4,0.1,2,13,49,62
45451,2,2,0.1,2,8,54,62
45453,0,1,0.1,2,6,56,62
45458,3,3,0.1,2,13,49,62
45460,2,2,0.1,2,8,54,62
45461,0,0,0.1,2,4,58,62
45462,3,5,0.1,2,13,49,62
45463,0,1,0.1,2,3,59,62
45464,2,1,0.1,2,8,54,62
45465,3,4,0.1,2,14,47,61
45466,0,2,0.1,2,15,47,62
45467,2,3,0.1,2,8,54,62
45470,3,3,0.1,2,12,50,62
45472,0,1,0.1,2,4,58,62
45473,2,2,0.1,2,8,54,62
45474,3,6,0.1,2,13,49,62
45475,1,5,0,0,28,34,62
45476,0,0,0.1,2,5,57,62
45477,2,3,0.1,2,8,54,62
45478,3,3,0.1,2,12,50,62
45480,0,1,0.1,2,5,57,62
45483,3,4,0.1,2,13,49,62
45485,2,1,0.1,2,8,54,62
45486,0,4,0.1,2,10,52,62
45487,3,6,0.1,2,14,48,62
45488,2,1,0.1,2,8,54,62
45492,0,0,0.1,2,4,58,62
45493,3,3,0.1,2,12,49,61
45495,2,2,0.1,2,8,54,62
45498,0,0,0.1,2,5,57,62
45499,3,5,0.1,2,13,49,62
45500,2,1,0.1,2,8,54,62
45501,0,1,0,0,3,59,62
45503,3,6,0.1,2,14,48,62
45505,2,2,0.1,2,8,54,62
45506,3,4,0.05,1,13,49,62
45507,2,2,0.1,2,8,54,62
45508,2,4,0.1,2,8,54,62
45510,1,8,0,0,27,35,62
45513,2,3,0.1,2,8,54,62
45514,3,4,0.1,2,13,48,61
45515,2,3,0,0,8,54,62
45516,0,3,0.1,2,16,46,62
45517,3,3,0.1,2,12,50,62
45518,0,1,0.1,2,3,59,62
45520,3,4,0.1,2,13,48,61
45521,0,1,0.1,2,3,59,62
45523,3,5,0.1,2,14,48,62
45525,0,0,0.1,2,4,58,62
45526,3,2,0.1,2,12,50,62
45527,0,1,0.1,2,4,58,62
45528,3,5,0.1,2,13,49,62
45533,0,1,0.1,2,3,59,62
45535,3,3,0.1,2,13,49,62
45540,2,1,0.1,2,8,54,62
45541,0,1,0.1,2,3,59,62
45542,3,6,0.1,2,13,49,62
45547,2,3,0.1,2,8,54,62
45548,0,1,0.1,2,4,58,62
45549,3,3,0.1,2,12,50,62
45552,1,4,0.1,2,28,34,62
45554,2,2,0.1,2,8,54,62
45555,0,0,0.1,2,4,58,62
45558,3,3,0.1,2,12,50,62
45559,1,3,0.1,2,26,36,62
45560,2,1,0.1,2,8,54,62
45561,0,2,0.1,2,3,59,62
45568,3,5,0.1,2,14,48,62
45572,1,6,0.1,2,28,34,62
45573,2,3,0.1,2,8,54,62
45574,0,3,0.1,2,7,55,62
45575,3,4,0.1,2,13,49,62
45577,1,2,0.1,2,28,34,62
45578,2,1,0.1,2,8,54,62
45580,0,3,0.1,2,12,50,62
45583,3,5,0.1,2,14,47,61
45584,1,4,0.1,2,28,34,62
45586,2,3,0.1,2,8,54,62
45588,0,0,0.1,2,4,58,62
45589,3,6,0.1,2,14,48,62
45592,1,7,0.1,2,27,35,62
45594,0,3,0.1,2,3,59,62
45595,2,2,0.1,2,8,54,62
45596,3,2,0.1,2,13,49,62
45597,1,8,0.1,2,28,34,62
45598,0,2,0.1,2,6,56,62
45600,2,3,0.1,2,8,54,62
45601,3,4,0.1,2,12,50,62
45602,1,1,0,0,28,34,62
45604,0,1,0.1,2,3,59,62
45606,3,5,0.1,2,14,48,62
45611,2,1,0.1,2,8,54,62
45612,0,1,0.1,2,4,58,62
45613,3,5,0.1,2,14,47,61
45614,2,3,0.1,2,8,54,62
45615,0,3,0.1,2,3,59,62
45617,3,6,0.1,2,14,48,62
45618,2,2,0.1,2,8,54,62
45620,0,1,0.1,2,5,57,62
45621,3,4,0.1,2,13,49,62
45623,2,1,0.1,2,8,54,62
45625,0,0,0.1,2,6,56,62
45629,3,6,0.1,2,14,48,62
45630,2,2,0.1,2,8,54,62
45632,0,1,0.1,2,3,59,62
45633,3,6,0.1,2,14,48,62
45635,2,2,0.1,2,8,54,62
45639,0,2,0.1,2,3,59,62
45640,3,5,0.1,2,13,49,62
45641,2,3,0.1,2,8,54,62
45642,0,2,0.1,2,7,55,62
45646,3,5,0.1,2,14,48,62
45647,2,1,0.1,2,8,54,62
45648,0,0,0.1,2,6,56,62
45649,3,2,0.1,2,12,50,62
45650,2,1,0.1,2,9,53,62
45651,1,3,0,0,28,34,62
45652,0,1,0.1,2,6,56,62
45653,3,3,0.1,2,13,49,62
45655,2,2,0.1,2,8,54,62
45656,0,0,0.1,2,4,58,62
45659,3,6,0.1,2,14,48,62
45661,2,2,0.1,2,8,54,62
45664,0,0,0.1,2,3,59,62
45666,3,4,0.1,2,13,49,62
45668,2,1,0.1,2,8,54,62
45669,3,4,0.1,2,13,49,62
45670,0,1,0.1,2,3,59,62
45672,2,2,0.1,2,8,54,62
45673,3,6,0.1,2,13,48,61
45674,0,3,0.1,2,11,51,62
45675,2,1,0.1,2,8,54,62
45677,3,6,0.1,2,14,48,62
45679,0,0,0.1,2,4,58,62
45680,3,3,0.1,2,13,49,62
45682,0,0,0.1,2,4,58,62
45683,2,1,0.1,2,8,54,62
45688,3,2,0.1,2,12,50,62
45690,0,0,0.05,1,6,56,62
45691,2,2,0.1,2,8,54,62
45692,3,5,0.1,2,13,49,62
45693,2,1,0.1,2,8,54,62
45694,1,6,0.1,2,28,34,62
45696,3,5,0.1,2,13,48,61
45698,2,1,0.1,2,8,54,62
45700,3,5,0.1,2,14,46,60
45701,1,3,0.1,2,28,34,62
45702,0,1,0.1,2,3,59,62
45706,2,3,0.1,2,8,54,62
45707,3,5,0.1,2,13,49,62
45708,1,5,0.1,2,28,33,61
45711,0,3,0.1,2,3,59,62
45714,2,5,0.1,2,9,53,62
45715,3,7,0.1,2,13,49,62
45717,0,1,0.1,2,4,58,62
45720,1,6,0.1,2,28,34,62
45721,2,1,0.1,2,8,54,62
45723,3,3,0.1,2,13,49,62
45724,0,0,0.1,2,4,58,62
45727,1,5,0.1,2,27,35,62
45729,2,2,0,0,8,54,62
45732,3,5,0.1,2,13,49,62
45733,0,1,0.1,2,4,58,62
45735,1,4,0.1,2,26,36,62
45736,3,3,0.1,2,13,49,62
45739,0,3,0.1,2,7,55,62
45740,1,9,0.1,2,27,35,62
45742,3,5,0.1,2,14,48,62
45744,0,1,0.1,2,4,58,62
45745,1,7,0.1,2,28,34,62
45746,3,5,0.1,2,13,47,60
45747,0,1,0.1,2,4,58,62
45748,1,5,0,0,28,33,61
45749,3,5,0.1,2,13,49,62
45752,0,0,0.1,2,5,57,62
45753,3,4,0.1,2,13,49,62
45754,0,4,0.1,2,9,53,62
45756,2,1,0.1,2,8,54,62
45758,3,2,0.1,2,12,50,62
45761,0,2,0.1,2,3,59,62
45762,2,2,0.1,2,8,54,62
45764,3,4,0.1,2,12,50,62
45766,0,1,0.1,2,5,57,62
45768,2,2,0.1,2,8,54,62
45769,3,4,0.1,2,13,49,62
45770,0,4,0.1,2,14,48,62
45771,2,1,0.1,2,8,54,62
45772,3,3,0.1,2,12,50,62
45773,0,2,0.1,2,3,59,62
45774,2,1,0.1,2,8,54,62
45777,3,6,0.1,2,14,48,62
45778,0,4,0.1,2,15,46,61
45779,2,3,0.1,2,8,54,62
45782,3,5,0.1,2,14,47,61
45784,0,0,0.1,2,5,57,62
45788,2,2,0,0,8,54,62
45789,3,4,0.1,2,14,48,62
45792,0,1,0.1,2,6,56,62
45793,1,3,0,0,28,34,62
45794,3,5,0.1,2,14,48,62
45800,0,0,0.1,2,4,58,62
45801,3,4,0.1,2,13,49,62
45802,0,1,0.1,2,3,59,62
45803,3,2,0.1,2,13,49,62
45804,0,0,0.1,2,4,58,62
45806,3,4,0.1,2,13,49,62
45807,0,1,0.1,2,3,59,62
45809,3,5,0.1,2,13,49,62
45810,0,0,0.1,2,4,58,62
45811,2,1,0.1,2,9,53,62
45813,3,4,0.1,2,12,50,62
45815,0,0,0.1,2,4,58,62
45816,2,2,0.1,2,8,54,62
45817,3,2,0.1,2,12,50,62
45818,0,1,0.1,2,3,59,62
45819,2,4,0.1,2,8,54,62
45821,3,3,0.1,2,12,50,62
45823,0,2,0.1,2,3,59,62
45827,2,2,0.1,2,8,54,62
45830,3,5,0.1,2,13,49,62
45831,0,0,0.1,2,4,58,62
45834,1,4,0.1,2,28,33,61
45837,2,1,0.05,1,8,54,62
45840,3,4,0.1,2,13,49,62
45841,0,1,0.1,2,8,54,62
45844,1,2,0.1,2,28,34,62
45845,3,6,0.1,2,14,48,62
45848,0,3,0.1,2,15,46,61
45849,1,3,0,0,28,34,62
45851,3,4,0.1,2,13,48,61
45852,0,0,0.1,2,6,56,62
45855,3,2,0.1,2,12,49,61
45856,0,0,0.1,2,4,58,62
45860,2,2,0.1,2,8,54,62
45861,3,3,0.1,2,13,49,62
45862,0,1,0.1,2,6,56,62
45863,2,2,0.1,2,9,53,62
45864,3,4,0.1,2,12,50,62
45865,0,2,0.1,2,3,59,62
45866,2,2,0.1,2,8,54,62
45868,3,5,0.1,2,12,49,61
45869,0,0,0.1,2,6,56,62
45870,2,2,0.1,2,8,54,62
45871,3,3,0.1,2,12,50,62
45872,0,0,0.1,2,4,58,62
45874,2,1,0.1,2,8,54,62
45875,3,5,0.1,2,13,49,62
45876,0,0,0.1,2,4,58,62
45878,2,1,0.1,2,8,54,62
45879,3,6,0.1,2,14,48,62
45880,0,1,0,0,3,59,62
45881,2,2,0.1,2,8,54,62
45883,3,5,0.1,2,13,49,62
45884,2,2,0.1,2,8,54,62
45888,3,6,0.1,2,14,47,61
45890,1,6,0,0,28,33,61
45892,3,3,0.1,2,12,50,62
45893,2,1,0.1,2,8,54,62
45894,3,2,0.1,2,12,50,62
45895,2,2,0.1,2,8,54,62
45896,3,5,0.1,2,13,49,62
45899,2,2,0.1,2,8,54,62
45900,0,2,0.1,2,3,59,62
45901,3,7,0.1,2,14,47,61
45902,2,3,0.1,2,8,54,62
45903,0,3,0.1,2,3,59,62
45905,3,1,0.1,2,12,50,62
45906,2,1,0.1,2,8,54,62
45910,0,2,0.1,2,3,59,62
45911,3,7,0.1,2,13,49,62
45914,2,3,0.1,2,8,54,62
45916,0,1,0.1,2,5,57,62
45918,3,5,0.1,2,13,48,61
45919,0,0,0.1,2,5,57,62
45920,2,2,0.1,2,8,54,62
45921,3,5,0.1,2,13,49,62
45922,0,2,0.1,2,3,59,62
45923,2,2,0.1,2,8,54,62
45924,3,6,0.1,2,13,49,62
45925,1,5,0.05,1,28,34,62
45926,0,3,0.1,2,3,59,62
45928,2,2,0,0,8,54,62
45929,3,5,0.1,2,14,47,61
45932,0,3,0.1,2,7,55,62
45933,3,2,0.1,2,13,49,62
45934,0,0,0.1,2,4,58,62
45935,3,5,0.1,2,13,49,62
45937,0,1,0.1,2,3,59,62
45938,3,7,0.05,1,14,48,62
45939,0,1,0.1,2,6,56,62
45941,1,6,0.1,2,28,34,62
45942,0,1,0.1,2,4,58,62
45943,1,6,0.1,2,28,34,62
45944,2,1,0.1,2,8,54,62
45945,0,2,0.1,2,3,59,62
45949,3,6,0.1,2,14,48,62
45950,1,4,0,0,28,33,61
45951,0,0,0.1,2,4,58,62
45952,2,2,0.1,2,8,54,62
45954,3,4,0.1,2,13,48,61
45956,0,0,0.1,2,5,57,62
45957,2,3,0.1,2,8,54,62
45959,3,4,0.1,2,13,49,62
45960,0,2,0.1,2,3,59,62
45961,2,2,0.1,2,8,54,62
45962,3,5,0.1,2,14,48,62
45964,0,0,0,0,3,59,62
45965,2,2,0.1,2,8,54,62
45968,3,6,0.1,2,14,48,62
45969,2,1,0.1,2,8,54,62
45973,3,4,0.1,2,13,49,62
45974,2,1,0.1,2,8,54,62
45975,3,3,0.1,2,12,50,62
45976,2,2,0.1,2,8,54,62
45978,3,6,0.1,2,14,47,61
45980,3,3,0.1,2,12,50,62
45982,2,4,0.1,2,8,54,62
45985,0,1,0.1,2,5,57,62
45986,3,3,0.1,2,13,49,62
45988,2,2,0.1,2,8,54,62
45989,1,4,0.1,2,28,34,62
45991,0,0,0.05,1,5,57,62
45992,3,4,0.1,2,12,50,62
45994,2,1,0,0,8,54,62
45996,1,5,0.1,2,28,34,62
45997,3,3,0.1,2,13,49,62
